clubBrand,clubType,modelName,type
Wilson Staff,Iron,PROSTAFF Tour,CLUB
Wilson Staff,Iron,LCG PROSTAFF,CLUB
Wilson Staff,Iron,PRO FIT,CLUB
Wilson Staff,Iron,Tour Velocity,CLUB
Wilson Staff,FairwayWood,FG Tour F5,CLUB
Wilson Staff,FairwayWood,FG Tour M3,CLUB
Wilson Staff,FairwayWood,D-100,CLUB
Wilson Staff,FairwayWood,D-200,CLUB
Wilson Staff,FairwayWood,FYBRID RS,CLUB
Wilson Staff,FairwayWood,PROFILE VF,CLUB
Wilson Staff,FairwayWood,PROFILE HL,CLUB
Wilson Staff,FairwayWood,PROFILE XLS,CLUB
Wilson Staff,FairwayWood,PROSTAFF HDX,CLUB
Wilson Staff,FairwayWood,PROSTAFF HL,CLUB
Wilson Staff,FairwayWood,LCG PROSTAFF,CLUB
Wilson Staff,Utility,FG Tour F5,CLUB
Wilson Staff,Utility,FG Tour M3,CLUB
Wilson Staff,Utility,D-100,CLUB
Wilson Staff,Utility,D-200,CLUB
Wilson Staff,Utility,FYBRID RS,CLUB
Wilson Staff,Utility,PROFILE VF,CLUB
Wilson Staff,Utility,PROFILE HL,CLUB
Wilson Staff,Utility,PROFILE XLS,CLUB
Wilson Staff,Utility,PROSTAFF HDX,CLUB
Wilson Staff,Utility,LCG PROSTAFF,CLUB
Wilson Staff,Wedge,FG Tour,CLUB
Wilson Staff,Wedge,FGTour PMP Gun Blue PVD,CLUB
Wilson Staff,Wedge,FGTour PMP Tour Frosted,CLUB
Wilson Staff,Wedge,Harmonized Black Chrome,CLUB
Wilson Staff,Wedge,Harmonized Black Classic,CLUB
Wilson Staff,Wedge,Harmonized Black Hope,CLUB
Wilson Staff,Putter,VISOR,CLUB
Wilson Staff,Putter,8802,CLUB
Wilson Staff,Putter,Infinite Lincoln,CLUB
Wilson Staff,Putter,Infinite South Side,CLUB
Wilson Staff,Putter,Infinite Windy City,CLUB
Wilson Staff,Putter,Infinite Michigan Ave,CLUB
Wilson Staff,Putter,Infinite Lake Shore,CLUB
Wilson Staff,Putter,Infinite Grant Park,CLUB
Wilson Staff,Putter,Infiite North Side,CLUB
Wilson Staff,Putter,VIZOR LEVEL 2 M1,CLUB
Wilson Staff,Putter,VIZOR LEVEL 2 M2,CLUB
Wilson Staff,Putter,VIZOR LEVEL 2 M3,CLUB
Wilson Staff,Putter,VIZOR LEVEL 2 M4,CLUB
Wilson Staff,Putter,Harmonized CB ,CLUB
Wilson Staff,Putter,Harmonized M1,CLUB
Wilson Staff,Putter,Harmonized M2,CLUB
Wilson Staff,Putter,Harmonized M3,CLUB
Wilson Staff,Putter,Harmonized M4,CLUB
Wilson Staff,Putter,Harmonized M5,CLUB
Wilson Staff,Putter,Harmonized M6,CLUB
Wilson Staff,Putter,Harmonized Chipper,CLUB
S-Yard,Driver,X-LITE,CLUB
S-Yard,Driver,X-LITE HI-COR,CLUB
S-Yard,Driver,SENFINA,CLUB
S-Yard,Driver,NEW SENFINA,CLUB
S-Yard,Driver,EXELIGHT,CLUB
S-Yard,Driver,NEW EXELIGHT,CLUB
S-Yard,Driver,PREMIUM EXELIGHT,CLUB
S-Yard,Driver,STARK HI-COR,CLUB
S-Yard,Driver,T388,CLUB
S-Yard,Driver,XT HI-COR,CLUB
S-Yard,Driver,TX-1,CLUB
S-Yard,Driver,TX-2,CLUB
S-Yard,Driver,TX-T,CLUB
S-Yard,Driver,TX-V,CLUB
S-Yard,Driver,T-301,CLUB
S-Yard,Driver,T-302,CLUB
S-Yard,Driver,GT Series,CLUB
S-Yard,Driver,ACROCLASS Series,CLUB
S-Yard,Iron,X-LITE,CLUB
S-Yard,Iron,SENFINA,CLUB
S-Yard,Iron,NEW SENFINA,CLUB
S-Yard,Iron,EXELIGHT,CLUB
S-Yard,Iron,NEW EXELIGHT,CLUB
S-Yard,Iron,PREMIUM EXELIGHT,CLUB
S-Yard,Iron,GF-1,CLUB
S-Yard,Iron,U-X,CLUB
S-Yard,Iron,U-21,CLUB
S-Yard,Iron,U-101,CLUB
S-Yard,Iron,TX-V,CLUB
S-Yard,Iron,XT,CLUB
S-Yard,Iron,XV,CLUB
S-Yard,Iron,GT Series,CLUB
S-Yard,Iron,ACROCLASS Series,CLUB
S-Yard,FairwayWood,X-LITE,CLUB
S-Yard,FairwayWood,SENFINA,CLUB
S-Yard,FairwayWood,NEW SENFINA,CLUB
S-Yard,FairwayWood,EXELIGHT,CLUB
S-Yard,FairwayWood,NEW EXELIGHT,CLUB
S-Yard,FairwayWood,PREMIUM EXELIGHT,CLUB
S-Yard,FairwayWood,TX-V,CLUB
S-Yard,FairwayWood,XV,CLUB
S-Yard,FairwayWood,MA Type-W,CLUB
S-Yard,FairwayWood,Type F-1,CLUB
S-Yard,FairwayWood,Type B-1,CLUB
S-Yard,FairwayWood,Type A-1,CLUB
S-Yard,FairwayWood,GT Series,CLUB
S-Yard,FairwayWood,ACROCLASS Series,CLUB
